Load	Time	
743.721008	67.356000
748.563843	67.380000
749.255676	67.403000
752.714844	67.427000
747.180176	67.450000
752.714844	67.473000
748.563843	67.496000
749.947510	67.519000
736.110840	67.542000
745.104675	67.564000
747.872009	67.588000
753.406677	67.611000
751.331177	67.635000
758.249512	67.658000
747.872009	67.682000
756.865845	67.705000
742.337341	67.728000
739.570007	67.751000
743.029175	67.773000
749.947510	67.797000
734.035339	67.820000
746.488342	67.844000
751.331177	67.867000
752.023010	67.890000
746.488342	67.913000
745.796509	67.936000
747.180176	67.959000
749.947510	67.981000
749.947510	68.005000
748.563843	68.028000
743.029175	68.052000
763.092346	68.075000
748.563843	68.098000
747.180176	68.121000
758.249512	68.144000
751.331177	68.167000
743.029175	68.189000
746.488342	68.213000
754.790344	68.236000
743.029175	68.260000
753.406677	68.283000
747.872009	68.307000
749.947510	68.330000
751.331177	68.353000
753.406677	68.376000
751.331177	68.398000
767.935181	68.422000
751.331177	68.445000
752.023010	68.469000
749.255676	68.492000
749.255676	68.515000
747.872009	68.538000
743.029175	68.561000
745.796509	68.584000
745.796509	68.606000
752.023010	68.630000
749.947510	68.653000
749.947510	68.677000
754.098511	68.700000
745.796509	68.723000
750.639343	68.746000
749.947510	68.769000
746.488342	68.792000
743.029175	68.814000
749.255676	68.838000
747.872009	68.861000
761.016846	68.885000
764.476013	68.908000
752.714844	68.932000
755.482178	68.955000
752.714844	68.978000
764.476013	69.001000
754.790344	69.023000
752.714844	69.047000
756.174011	69.070000
764.476013	69.094000
762.400513	69.117000
756.174011	69.140000
759.633179	69.163000
758.249512	69.186000
765.859680	69.209000
757.557678	69.231000
756.865845	69.255000
758.941345	69.278000
756.865845	69.302000
755.482178	69.325000
735.419006	69.348000
757.557678	69.371000
740.261841	69.394000
752.714844	69.417000
749.255676	69.439000
750.639343	69.463000
760.325012	69.486000
751.331177	69.510000
761.708679	69.533000
765.167847	69.557000
753.406677	69.580000
756.865845	69.603000
746.488342	69.626000
756.865845	69.648000
746.488342	69.672000
745.104675	69.695000
753.406677	69.719000
754.790344	69.742000
749.255676	69.765000
753.406677	69.788000
746.488342	69.811000
735.419006	69.834000
755.482178	69.856000
749.947510	69.880000
743.029175	69.903000
745.104675	69.927000
749.947510	69.950000
749.255676	69.973000
752.023010	69.996000
745.104675	70.019000
751.331177	70.042000
750.639343	70.064000
758.941345	70.089000
742.337341	70.112000
747.180176	70.136000
748.563843	70.159000
750.639343	70.182000
752.023010	70.205000
760.325012	70.229000
752.023010	70.253000
750.639343	70.276000
754.098511	70.300000
747.872009	70.323000
749.947510	70.347000
750.639343	70.370000
748.563843	70.393000
749.947510	70.416000
748.563843	70.438000
743.029175	70.462000
751.331177	70.485000
751.331177	70.509000
739.570007	70.532000
752.023010	70.556000
743.029175	70.579000
754.790344	70.602000
750.639343	70.625000
750.639343	70.647000
752.023010	70.671000
749.947510	70.694000
754.098511	70.718000
736.802673	70.741000
740.953674	70.765000
747.872009	70.788000
767.935181	70.811000
745.796509	70.834000
754.098511	70.856000
753.406677	70.880000
752.714844	70.903000
747.180176	70.927000
765.859680	70.950000
752.023010	70.973000
756.865845	70.996000
749.947510	71.019000
747.872009	71.042000
752.714844	71.064000
750.639343	71.088000
753.406677	71.111000
753.406677	71.135000
742.337341	71.158000
766.551514	71.182000
757.557678	71.205000
748.563843	71.228000
751.331177	71.251000
749.947510	71.273000
749.255676	71.297000
748.563843	71.320000
751.331177	71.344000
761.708679	71.367000
746.488342	71.390000
756.174011	71.413000
758.941345	71.436000
758.941345	71.459000
735.419006	71.482000
759.633179	71.506000
749.947510	71.529000
754.790344	71.553000
750.639343	71.576000
750.639343	71.599000
758.941345	71.622000
751.331177	71.645000
748.563843	71.668000
749.947510	71.690000
749.947510	71.714000
750.639343	71.737000
751.331177	71.762000
741.645508	71.785000
761.016846	71.808000
750.639343	71.831000
753.406677	71.854000
746.488342	71.878000
750.639343	71.901000
747.872009	71.925000
747.872009	71.948000
753.406677	71.972000
754.098511	71.995000
749.947510	72.018000
756.174011	72.041000
747.872009	72.063000
752.714844	72.087000
749.255676	72.110000
755.482178	72.134000
749.255676	72.157000
744.412842	72.181000
748.563843	72.204000
753.406677	72.227000
745.796509	72.250000
750.639343	72.272000
754.098511	72.296000
740.261841	72.319000
750.639343	72.343000
752.023010	72.366000
752.714844	72.390000
753.406677	72.413000
754.790344	72.436000
752.714844	72.459000
753.406677	72.481000
756.865845	72.505000
758.941345	72.528000
752.023010	72.552000
752.023010	72.575000
753.406677	72.598000
752.023010	72.621000
744.412842	72.644000
747.872009	72.667000
758.941345	72.689000
749.255676	72.713000
752.714844	72.736000
749.255676	72.760000
756.174011	72.784000
747.872009	72.807000
752.023010	72.830000
756.174011	72.853000
741.645508	72.876000
745.796509	72.898000
750.639343	72.922000
747.180176	72.945000
750.639343	72.969000
754.098511	72.992000
753.406677	73.015000
749.947510	73.038000
739.570007	73.061000
760.325012	73.084000
753.406677	73.106000
754.790344	73.130000
749.947510	73.153000
756.174011	73.177000
749.947510	73.200000
753.406677	73.223000
746.488342	73.246000
761.708679	73.269000
755.482178	73.292000
750.639343	73.314000
754.098511	73.338000
745.104675	73.361000
747.872009	73.385000
751.331177	73.408000
745.104675	73.432000
743.029175	73.455000
747.180176	73.478000
755.482178	73.501000
749.255676	73.523000
747.180176	73.547000
743.029175	73.570000
754.790344	73.594000
743.721008	73.617000
758.249512	73.640000
744.412842	73.663000
744.412842	73.686000
750.639343	73.709000
749.255676	73.731000
738.186340	73.755000
747.872009	73.778000
749.255676	73.802000
751.331177	73.825000
747.180176	73.848000
746.488342	73.871000
743.721008	73.894000
747.872009	73.917000
755.482178	73.939000
756.865845	73.963000
747.180176	73.986000
748.563843	74.010000
747.872009	74.033000
754.790344	74.057000
751.331177	74.080000
751.331177	74.103000
740.953674	74.126000
746.488342	74.148000
736.110840	74.172000
747.180176	74.195000
745.796509	74.219000
761.016846	74.242000
735.419006	74.265000
747.180176	74.289000
744.412842	74.312000
749.947510	74.336000
749.255676	74.359000
748.563843	74.383000
745.796509	74.406000
742.337341	74.430000
745.796509	74.453000
747.180176	74.476000
743.721008	74.499000
743.029175	74.521000
746.488342	74.545000
740.261841	74.568000
741.645508	74.592000
755.482178	74.615000
756.865845	74.639000
749.255676	74.662000
740.261841	74.685000
754.790344	74.708000
743.721008	74.730000
748.563843	74.754000
745.104675	74.777000
747.872009	74.801000
747.872009	74.824000
754.098511	74.848000
744.412842	74.871000
749.255676	74.894000
740.953674	74.917000
753.406677	74.939000
747.872009	74.963000
745.104675	74.986000
745.104675	75.010000
747.180176	75.033000
749.255676	75.057000
748.563843	75.080000
745.796509	75.103000
751.331177	75.126000
753.406677	75.148000
747.872009	75.172000
745.104675	75.195000
743.721008	75.219000
745.104675	75.242000
745.796509	75.265000
747.180176	75.288000
743.721008	75.311000
731.268005	75.334000
750.639343	75.356000
758.249512	75.380000
749.255676	75.403000
747.180176	75.427000
740.953674	75.450000
744.412842	75.473000
739.570007	75.496000
741.645508	75.519000
744.412842	75.542000
742.337341	75.564000
743.029175	75.589000
741.645508	75.612000
744.412842	75.637000
745.104675	75.660000
749.255676	75.683000
728.500671	75.706000
739.570007	75.729000
741.645508	75.753000
737.494507	75.776000
739.570007	75.800000
746.488342	75.824000
740.953674	75.849000
748.563843	75.872000
743.721008	75.896000
749.255676	75.920000
743.029175	75.943000
746.488342	75.967000
743.029175	75.990000
744.412842	76.014000
743.029175	76.037000
756.865845	76.060000
743.029175	76.083000
741.645508	76.105000
740.261841	76.129000
747.872009	76.152000
737.494507	76.176000
745.796509	76.199000
740.953674	76.223000
740.953674	76.246000
744.412842	76.269000
737.494507	76.292000
734.727173	76.314000
739.570007	76.338000
747.872009	76.361000
745.796509	76.385000
757.557678	76.408000
752.023010	76.432000
739.570007	76.455000
747.180176	76.478000
734.727173	76.501000
746.488342	76.523000
735.419006	76.547000
746.488342	76.570000
745.104675	76.594000
727.808838	76.617000
743.721008	76.640000
741.645508	76.663000
738.878174	76.686000
738.186340	76.709000
744.412842	76.731000
738.878174	76.755000
743.029175	76.778000
747.180176	76.802000
749.255676	76.825000
728.500671	76.849000
740.953674	76.872000
739.570007	76.895000
745.104675	76.918000
747.872009	76.940000
749.255676	76.964000
740.953674	76.987000
743.029175	77.011000
743.029175	77.034000
734.727173	77.057000
737.494507	77.080000
748.563843	77.104000
736.802673	77.128000
747.180176	77.152000
741.645508	77.176000
734.035339	77.199000
738.878174	77.223000
734.727173	77.246000
738.186340	77.269000
733.343506	77.292000
749.255676	77.314000
739.570007	77.338000
743.029175	77.361000
736.110840	77.385000
731.959839	77.408000
750.639343	77.432000
740.261841	77.455000
747.872009	77.478000
731.959839	77.501000
738.186340	77.523000
735.419006	77.547000
736.802673	77.570000
739.570007	77.594000
727.808838	77.617000
734.035339	77.640000
738.186340	77.663000
736.802673	77.686000
746.488342	77.709000
740.261841	77.731000
742.337341	77.755000
734.035339	77.778000
734.727173	77.802000
738.878174	77.825000
737.494507	77.848000
740.261841	77.871000
734.035339	77.894000
725.733337	77.917000
734.727173	77.939000
732.651672	77.963000
738.186340	77.986000
734.727173	78.010000
736.110840	78.033000
727.117004	78.057000
731.268005	78.080000
746.488342	78.103000
737.494507	78.126000
734.727173	78.148000
730.576172	78.172000
729.192505	78.195000
735.419006	78.219000
732.651672	78.242000
734.727173	78.265000
728.500671	78.288000
734.035339	78.311000
734.035339	78.334000
729.884338	78.356000
736.110840	78.380000
729.884338	78.403000
735.419006	78.427000
732.651672	78.450000
723.657837	78.473000
732.651672	78.496000
727.117004	78.519000
734.727173	78.543000
719.506836	78.565000
734.035339	78.589000
734.035339	78.612000
732.651672	78.637000
720.198669	78.660000
737.494507	78.683000
729.192505	78.706000
740.953674	78.729000
743.029175	78.753000
729.884338	78.776000
730.576172	78.800000
731.959839	78.823000
732.651672	78.849000
731.959839	78.872000
725.041504	78.895000
730.576172	78.918000
740.953674	78.941000
725.041504	78.965000
738.878174	78.988000
736.802673	79.012000
731.959839	79.035000
727.808838	79.058000
727.117004	79.081000
725.041504	79.104000
727.808838	79.128000
726.425171	79.151000
724.349670	79.175000
722.274170	79.198000
718.123169	79.222000
730.576172	79.245000
723.657837	79.268000
725.041504	79.291000
722.274170	79.313000
726.425171	79.337000
