Time	Load
38.584	36.621
38.591	26.855
38.595	39.673
38.600	33.569
38.608	38.452
38.613	37.231
38.621	36.011
38.625	37.842
38.632	29.297
38.637	34.790
38.641	36.011
38.648	36.621
38.653	40.894
38.661	39.062
38.665	34.790
38.669	31.128
38.676	43.335
38.681	44.556
38.689	34.790
38.693	36.011
38.701	34.790
38.705	41.504
38.710	37.842
38.716	39.062
38.721	36.621
38.728	42.114
38.735	38.452
38.739	30.518
38.744	39.062
38.751	33.569
38.756	33.569
38.760	36.011
38.767	35.400
38.771	41.504
38.779	36.011
38.784	37.842
38.793	37.842
38.797	40.894
38.800	37.231
38.808	37.231
38.813	34.180
38.818	29.907
38.827	34.180
38.839	39.062
38.842	40.283
38.846	40.283
38.854	32.349
38.858	42.114
38.863	35.400
38.871	37.231
38.875	34.790
38.882	38.452
38.887	31.128
38.893	36.011
38.899	38.452
38.903	33.569
38.911	35.400
38.915	32.349
38.920	24.414
38.927	34.790
38.932	38.452
38.940	36.621
38.944	40.283
38.952	36.621
38.957	36.621
38.964	37.842
38.968	37.231
38.973	36.011
38.981	32.959
38.986	34.180
38.993	35.400
38.997	37.842
39.002	39.062
39.009	36.621
39.013	36.011
39.022	39.062
39.026	35.400
39.034	45.166
39.039	38.452
39.047	38.452
39.050	30.518
39.054	35.400
39.062	37.231
39.066	39.673
39.071	36.011
39.078	36.011
39.083	43.945
39.089	45.166
39.093	45.776
39.097	36.011
39.105	39.673
39.110	37.842
39.118	36.621
39.122	36.621
39.126	36.621
39.133	34.790
39.138	26.855
39.143	34.790
39.149	34.790
39.154	38.452
39.162	34.180
39.167	32.959
39.172	38.452
39.178	29.907
39.183	34.180
39.191	39.062
39.195	37.842
39.204	36.011
39.209	36.621
39.216	36.621
39.220	31.738
39.225	45.166
39.231	30.518
39.235	35.400
39.243	33.569
39.247	44.556
39.252	36.011
39.259	36.621
39.263	32.959
39.269	35.400
39.275	45.166
39.280	35.400
39.288	45.776
39.292	38.452
39.299	37.842
39.304	24.414
39.308	32.959
39.316	34.790
39.320	36.621
39.328	40.283
39.332	36.621
39.339	35.400
39.343	43.335
39.351	37.842
39.355	34.790
39.360	34.790
39.368	36.011
39.373	32.959
39.381	36.621
39.384	37.231
39.389	35.400
39.396	36.011
39.401	40.894
39.408	39.673
39.413	32.959
39.419	44.556
39.425	42.114
39.430	34.790
39.437	36.621
39.441	39.673
39.446	39.673
39.453	39.062
39.458	39.062
39.465	37.842
39.469	36.011
39.473	35.400
39.480	35.400
39.485	39.673
39.492	36.621
39.498	37.231
39.505	29.907
39.509	24.414
39.516	32.349
39.520	27.466
39.528	37.231
39.534	28.076
39.539	34.790
39.544	35.400
39.550	36.011
39.554	35.400
39.561	36.011
39.566	31.738
39.574	39.062
39.578	34.790
39.583	37.842
39.589	36.621
39.594	31.738
39.599	35.400
39.606	43.945
39.610	34.790
39.619	34.790
39.623	34.790
39.631	32.959
39.635	33.569
39.642	36.621
39.647	37.842
39.656	37.231
39.660	32.959
39.666	32.349
39.672	37.231
39.675	32.349
39.681	40.283
39.687	37.842
39.692	40.894
39.701	36.011
39.705	37.842
39.709	35.400
39.716	37.842
39.721	43.335
39.726	34.790
39.732	42.725
39.736	34.790
39.744	37.842
39.748	34.790
39.753	36.621
39.760	35.400
39.764	39.062
39.772	36.011
39.776	36.621
39.780	36.621
39.787	37.842
39.792	37.842
39.799	37.842
39.804	37.231
39.811	34.790
39.817	36.011
39.822	37.231
39.830	36.011
39.835	37.842
39.840	44.556
39.844	34.790
39.850	40.894
39.856	33.569
39.861	35.400
39.869	42.114
39.873	34.180
39.878	45.166
39.884	37.842
39.889	33.569
39.897	26.245
39.902	36.621
39.910	33.569
39.914	36.621
39.919	37.842
39.925	24.414
39.929	37.231
39.937	23.804
39.941	35.400
39.946	42.114
39.954	40.283
39.959	36.011
39.966	33.569
39.970	42.114
39.975	36.621
39.982	37.842
39.987	34.180
39.994	39.673
39.998	43.335
40.003	36.011
40.010	37.231
40.014	33.569
40.023	36.011
40.027	39.062
40.035	39.673
40.039	36.621
40.044	35.400
40.050	40.283
40.055	37.231
40.062	36.621
40.066	42.725
40.071	37.842
40.079	26.855
40.083	39.062
40.089	38.452
40.094	34.790
40.099	37.842
40.108	34.790
40.111	36.011
40.116	37.231
40.124	36.011
40.128	38.452
40.135	34.790
40.139	36.621
40.144	39.062
40.153	25.635
40.157	30.518
40.165	35.400
40.170	38.452
40.173	34.790
40.182	36.621
40.186	37.842
40.194	38.452
40.198	36.011
40.203	42.114
40.212	26.855
40.215	36.621
40.220	32.349
40.228	37.231
40.239	35.400
40.246	37.231
40.254	34.790
40.258	36.621
40.262	43.335
40.270	33.569
40.274	31.738
40.278	38.452
40.286	38.452
40.290	32.959
40.297	36.011
40.302	35.400
40.306	36.011
40.314	31.738
40.318	36.011
40.327	33.569
40.331	34.790
40.336	43.945
40.342	42.114
40.347	34.180
40.355	37.231
40.359	36.621
40.363	37.231
40.371	32.959
40.375	45.166
40.379	37.231
40.386	37.231
40.391	39.062
40.398	37.231
40.403	37.231
40.408	38.452
40.416	38.452
40.421	38.452
40.424	34.790
40.432	32.349
40.436	35.400
40.441	36.011
40.449	36.621
40.453	40.894
40.461	32.959
40.464	36.621
40.469	36.621
40.475	36.011
40.481	37.842
40.485	34.180
40.493	43.335
40.502	35.400
40.506	36.621
40.510	34.790
40.517	42.114
40.522	42.725
40.530	32.349
40.534	37.842
40.539	38.452
40.547	32.349
40.551	32.349
40.557	38.452
40.563	29.907
40.567	36.621
40.575	34.790
40.579	38.452
40.584	48.828
40.591	36.011
40.595	36.011
40.600	38.452
40.607	31.738
40.612	37.231
40.620	39.673
40.626	42.725
40.633	39.062
40.637	33.569
40.642	32.959
40.650	39.673
40.654	26.855
40.662	35.400
40.667	33.569
40.671	35.400
40.679	36.011
40.683	37.231
40.691	42.725
40.696	39.062
40.703	39.673
40.707	36.621
40.715	45.776
40.719	32.959
40.724	36.621
40.731	36.621
40.738	32.959
40.743	35.400
40.749	39.062
40.756	30.518
40.760	44.556
40.768	38.452
40.776	36.011
40.780	34.790
40.785	32.349
40.793	36.621
40.797	36.621
40.801	32.959
40.810	34.180
40.814	33.569
40.823	40.894
40.827	36.621
40.831	37.842
40.839	34.180
40.843	36.011
40.847	32.959
40.856	34.180
40.860	45.776
40.868	35.400
40.872	35.400
40.877	34.180
40.884	36.621
40.889	36.621
40.897	32.959
40.901	36.621
40.905	39.062
40.913	43.335
40.918	35.400
40.925	42.725
40.929	34.180
40.934	37.842
40.942	38.452
40.946	34.180
40.953	37.231
40.959	37.842
40.963	32.959
40.967	38.452
40.974	33.569
40.978	32.959
40.986	26.855
40.990	35.400
40.994	38.452
41.003	36.011
41.007	36.011
41.013	37.231
41.020	37.231
41.025	31.738
41.033	34.790
41.038	36.011
41.046	36.011
41.049	33.569
41.053	36.011
41.058	37.231
41.064	26.855
41.071	32.959
41.077	36.621
41.081	32.349
41.089	31.128
41.093	37.842
41.100	41.504
41.108	36.621
41.113	37.842
41.117	35.400
41.125	26.245
41.129	45.166
41.132	39.062
41.140	34.790
41.145	34.790
41.154	26.245
41.158	29.907
41.166	40.894
41.171	39.062
41.174	36.011
41.182	42.114
41.186	35.400
41.191	33.569
41.199	32.349
41.204	33.569
41.213	39.062
41.217	37.842
41.221	42.725
41.229	24.414
41.235	35.400
41.245	38.452
41.250	34.790
41.257	33.569
41.261	34.790
41.265	26.855
41.273	43.335
41.277	39.062
41.281	35.400
41.289	36.011
41.294	36.011
41.302	37.231
41.306	34.790
41.310	28.076
41.318	35.400
41.322	36.621
41.326	37.231
41.335	35.400
41.339	36.011
41.344	25.635
41.351	42.725
41.356	39.673
41.364	37.231
41.369	32.959
41.373	36.621
41.381	39.062
41.384	39.062
41.389	35.400
41.397	39.062
41.402	35.400
41.410	43.335
41.415	36.011
41.423	36.011
41.428	34.180
41.434	39.673
41.440	40.283
41.445	34.790
41.453	36.011
41.457	35.400
41.462	34.790
41.469	34.790
41.473	33.569
41.480	38.452
41.486	26.245
41.490	37.231
41.500	36.621
41.504	34.180
41.508	36.011
41.516	44.556
41.520	34.180
41.525	36.621
41.532	37.231
41.538	36.621
41.546	32.349
41.549	40.283
41.553	37.231
41.561	42.114
41.565	42.725
41.573	37.231
41.578	31.128
41.582	39.673
41.590	39.062
41.594	39.062
41.600	36.621
41.607	22.583
41.612	37.231
41.621	36.621
41.625	37.231
41.632	36.621
41.636	36.621
41.641	39.062
41.670	32.959
41.675	36.621
41.680	35.400
41.687	40.894
41.692	37.842
41.699	31.738
41.703	34.790
41.708	42.725
41.715	40.894
41.719	37.842
41.725	38.452
41.731	36.621
41.736	35.400
41.743	44.556
41.747	31.738
41.752	39.673
41.759	36.011
41.763	37.231
41.771	37.842
41.776	37.231
41.780	36.621
41.788	33.569
41.792	34.180
41.798	43.335
41.803	32.959
41.812	39.673
41.817	34.790
41.822	37.231
41.829	35.400
41.834	39.673
41.842	35.400
41.846	39.062
41.853	31.128
41.858	36.621
41.866	36.621
41.871	37.842
41.878	35.400
41.882	35.400
41.890	39.673
41.894	38.452
41.898	34.790
41.906	31.738
41.911	38.452
41.916	34.790
41.922	34.180
41.926	34.790
41.931	42.114
41.938	36.621
41.942	35.400
41.950	34.790
41.954	36.011
41.959	37.842
41.966	31.128
41.970	37.231
41.976	31.128
41.982	34.790
41.987	37.231
41.995	39.062
41.999	38.452
42.005	35.400
42.011	37.231
42.016	39.062
42.024	37.231
42.028	38.452
42.033	34.790
42.040	25.024
42.044	36.621
42.051	35.400
42.055	33.569
42.060	36.621
42.067	35.400
42.072	40.894
42.080	36.621
42.084	30.518
42.089	33.569
42.095	38.452
42.099	39.062
42.107	27.466
42.111	38.452
42.115	37.842
42.124	36.011
42.127	37.231
42.131	36.621
42.140	36.011
42.143	31.738
42.148	35.400
42.155	32.959
42.159	37.231
42.167	35.400
42.171	36.011
42.174	34.180
42.180	37.231
42.186	36.621
42.190	38.452
42.197	36.011
42.204	31.128
42.210	34.180
42.214	39.062
42.221	35.400
42.230	36.621
42.234	35.400
42.240	33.569
42.246	34.790
42.251	36.011
42.257	34.790
42.261	37.231
42.266	39.062
42.274	36.011
42.279	40.894
42.286	37.231
42.290	36.621
42.295	37.842
42.302	36.621
42.306	34.790
42.314	36.621
42.319	37.231
42.326	38.452
42.331	43.335
42.339	35.400
42.343	38.452
42.348	37.231
42.355	35.400
42.360	37.842
42.368	35.400
42.373	37.231
42.381	37.231
42.385	28.687
42.390	33.569
42.398	41.504
42.402	34.790
42.410	31.128
42.416	43.945
42.422	40.894
42.428	37.231
42.432	39.673
42.440	32.349
42.445	32.349
42.453	32.349
42.457	43.945
42.462	39.673
42.470	32.349
42.474	28.076
42.483	39.062
42.487	25.024
42.496	38.452
42.500	38.452
42.505	37.231
42.512	35.400
42.516	35.400
42.524	35.400
42.528	31.738
42.533	37.842
42.541	42.725
42.546	39.062
42.550	45.776
42.557	34.180
42.562	34.790
42.570	34.790
42.574	43.945
42.578	36.011
42.586	34.790
42.589	38.452
42.594	36.011
42.603	42.725
42.608	36.621
42.616	31.738
42.621	37.231
42.626	33.569
42.647	36.011
42.654	34.790
42.659	32.959
42.664	26.855
42.670	37.842
42.676	35.400
42.680	34.790
42.687	36.011
42.692	36.621
42.700	37.231
42.704	37.842
42.708	35.400
42.715	38.452
42.719	32.349
42.724	37.842
42.731	36.011
42.736	36.011
42.743	38.452
42.748	30.518
42.752	41.504
42.759	36.011
42.763	27.466
42.769	40.894
42.775	30.518
42.786	38.452
42.792	35.400
42.798	38.452
42.804	37.231
42.810	34.790
42.816	33.569
42.823	26.245
42.828	34.180
42.832	42.114
42.839	36.011
42.843	33.569
42.849	36.011
42.855	32.349
42.859	32.959
42.867	39.062
42.871	34.790
42.876	34.790
42.883	35.400
42.888	36.011
42.896	37.842
42.900	34.790
42.905	36.011
42.913	37.842
42.917	37.842
42.924	34.790
42.929	35.400
42.934	25.024
42.941	38.452
42.945	34.790
42.953	39.673
42.958	42.114
42.966	37.231
42.970	37.842
42.975	37.231
42.982	36.011
42.986	35.400
42.994	31.128
42.999	37.231
43.004	37.842
43.010	32.349
43.014	37.231
43.023	36.011
43.027	34.180
43.036	34.180
43.041	40.283
43.047	40.283
43.050	43.945
43.055	36.621
43.062	39.673
43.067	36.011
43.075	33.569
43.080	36.621
43.086	23.193
43.091	29.297
43.095	34.180
43.101	35.400
43.108	37.231
43.112	34.790
43.120	39.062
43.125	35.400
43.130	36.011
43.135	37.842
43.140	35.400
43.148	35.400
43.153	38.452
43.161	36.011
43.166	32.349
43.170	34.180
43.177	37.231
43.182	36.011
43.190	32.349
43.195	33.569
43.203	34.790
43.208	34.180
43.216	35.400
43.220	34.180
43.225	36.011
43.232	36.011
43.237	36.011
43.245	44.556
43.250	36.011
43.258	37.842
43.263	40.283
43.267	33.569
43.274	35.400
43.279	37.231
43.288	35.400
43.293	38.452
43.300	40.283
43.304	36.011
43.309	36.011
43.317	23.804
43.322	36.621
43.330	35.400
43.335	40.894
43.341	32.349
43.346	35.400
43.351	36.621
43.358	30.518
43.363	37.231
43.372	39.673
43.376	37.842
43.381	34.790
43.387	40.283
43.392	33.569
43.400	38.452
43.405	37.231
43.414	35.400
43.419	34.790
43.427	35.400
43.431	36.621
43.439	36.011
43.444	37.231
43.448	42.725
43.457	34.180
43.461	33.569
43.468	34.790
43.473	40.894
43.478	34.790
43.484	34.790
43.488	32.959
43.497	43.945
43.501	31.738
43.506	34.790
43.513	37.842
43.517	37.842
43.522	32.959
43.530	38.452
43.535	38.452
43.543	37.842
43.547	34.790
43.551	34.180
43.558	34.790
43.563	37.231
43.569	37.231
43.575	35.400
43.582	36.011
43.588	26.245
43.591	34.790
43.599	36.011
43.603	37.231
43.608	38.452
43.616	41.504
43.621	35.400
43.629	37.842
43.632	33.569
43.636	31.128
43.641	38.452
43.648	37.842
43.655	35.400
43.661	32.349
43.665	36.621
43.672	37.842
43.676	35.400
43.683	37.842
43.687	25.024
43.695	35.400
43.699	40.283
43.704	38.452
43.713	39.673
43.716	34.790
43.720	39.673
43.727	35.400
43.732	41.504
43.741	34.790
43.745	40.283
43.754	36.621
43.758	35.400
43.762	37.842
43.770	34.180
43.774	38.452
43.778	34.180
43.786	35.400
43.791	31.128
43.798	37.842
43.804	36.621
43.810	37.842
43.817	37.231
43.822	40.283
43.830	33.569
43.834	34.790
43.839	33.569
43.844	33.569
43.850	32.959
43.855	37.231
43.863	34.790
43.871	35.400
43.875	33.569
43.879	34.790
43.886	32.349
43.890	36.621
43.898	36.621
43.903	34.790
43.907	29.297
43.915	37.842
43.920	36.011
43.927	35.400
43.931	35.400
43.936	36.011
43.944	39.673
43.949	37.231
43.958	28.687
43.962	36.621
43.966	37.231
43.974	29.297
43.978	39.673
43.986	34.180
43.991	23.804
43.998	34.180
44.004	43.335
44.008	34.790
44.017	36.011
44.021	36.621
44.026	37.231
44.034	34.180
44.039	34.180
44.047	36.621
44.051	36.621
44.055	36.011
44.062	38.452
44.067	36.011
44.072	35.400
44.079	45.776
44.085	34.180
44.090	34.180
44.095	37.842
44.103	40.283
44.107	35.400
44.114	38.452
44.120	36.621
44.124	36.621
44.131	36.621
44.135	37.842
44.139	36.621
44.147	35.400
44.152	36.621
44.156	39.673
44.164	45.166
44.169	37.842
44.176	35.400
44.180	36.011
44.184	36.011
44.193	37.231
44.197	37.842
44.202	38.452
44.209	45.166
44.216	38.452
44.221	34.180
44.227	32.959
44.234	37.842
44.242	32.349
44.246	34.790
44.250	34.180
44.257	24.414
44.262	36.621
44.266	35.400
44.274	38.452
44.279	37.842
44.287	30.518
44.291	34.180
44.296	37.842
44.302	39.062
44.307	33.569
44.316	35.400
44.320	41.504
44.328	37.842
44.332	40.283
44.337	36.011
44.344	35.400
44.348	32.349
44.357	38.452
44.361	32.349
44.365	35.400
44.374	37.842
44.378	36.011
44.385	33.569
44.390	37.231
44.396	34.180
44.403	37.231
44.407	34.790
44.416	37.842
44.421	29.907
44.425	36.621
44.433	36.621
44.437	34.180
44.446	37.842
44.450	41.504
44.460	41.504
44.464	39.673
44.469	36.621
44.475	33.569
44.480	36.011
44.489	38.452
44.493	32.349
44.498	34.790
44.505	38.452
44.509	36.011
44.514	37.231
44.521	36.621
44.526	34.790
44.535	37.231
44.539	36.621
44.547	34.180
44.551	39.062
44.556	36.621
44.565	34.790
44.569	37.231
44.577	43.945
44.581	34.180
44.586	34.180
44.593	33.569
44.598	36.621
44.606	33.569
44.611	36.621
44.619	42.114
44.624	42.725
44.630	27.466
44.636	31.128
44.641	31.738
44.649	31.128
44.654	36.621
44.662	27.466
44.666	32.349
44.671	38.452
44.677	39.062
44.682	35.400
44.690	33.569
44.695	36.011
44.702	44.556
44.708	36.011
44.716	35.400
44.720	32.349
44.726	36.011
44.732	37.842
44.737	23.804
44.745	39.062
44.750	37.231
44.756	33.569
44.761	31.128
44.766	34.180
44.775	37.842
44.780	42.114
44.788	36.011
44.792	34.180
44.797	36.011
44.801	38.452
44.808	31.738
44.817	37.231
44.822	33.569
44.827	31.128
44.834	33.569
44.839	33.569
44.845	28.687
44.850	33.569
44.857	25.635
44.865	37.842
44.870	34.790
44.875	35.400
44.882	28.687
44.886	35.400
44.893	35.400
44.901	31.738
44.906	34.180
44.910	34.180
44.918	37.842
44.922	25.635
44.927	38.452
44.934	34.790
44.939	33.569
44.948	35.400
44.952	40.894
44.960	34.180
44.964	37.231
44.968	37.231
44.976	34.180
44.980	35.400
44.985	38.452
44.994	36.011
44.998	36.011
45.006	43.945
45.011	29.907
45.016	30.518
45.024	44.556
45.028	43.945
45.037	34.790
45.041	40.283
45.048	39.062
45.053	37.231
45.058	34.180
45.066	37.842
45.071	39.062
45.079	38.452
45.083	37.842
45.090	36.011
45.095	38.452
45.099	34.790
45.107	36.621
45.112	44.556
45.120	36.621
45.125	31.128
45.129	39.673
45.136	34.180
45.140	36.621
45.149	34.180
45.153	36.011
45.158	31.128
45.166	33.569
45.171	35.400
45.178	31.738
45.182	36.011
45.190	35.400
45.195	34.180
45.199	36.011
45.208	30.518
45.213	43.335
45.221	36.621
45.226	34.180
45.235	38.452
45.240	36.011
45.249	41.504
45.253	37.842
45.260	34.790
45.264	28.076
45.269	38.452
45.278	39.062
45.282	36.621
45.290	25.635
45.295	34.790
45.298	32.959
45.305	39.673
45.311	36.621
45.315	35.400
45.323	27.466
45.329	33.569
45.335	40.894
45.341	38.452
45.346	37.842
45.351	35.400
45.359	41.504
45.367	32.959
45.371	29.907
45.376	31.738
45.384	38.452
45.389	35.400
45.397	36.011
45.401	36.621
45.406	40.283
45.414	34.790
45.420	31.738
45.427	36.011
45.432	33.569
45.440	43.945
45.444	41.504
45.449	34.180
45.457	37.842
45.461	35.400
45.469	36.621
45.473	35.400
45.481	32.959
45.486	32.349
45.491	33.569
45.498	35.400
45.503	37.231
45.511	31.128
45.516	34.180
45.524	39.062
45.529	36.621
45.533	36.011
45.542	32.349
45.547	36.011
45.554	39.673
45.559	36.011
45.564	32.959
45.571	36.621
45.576	31.128
45.585	32.349
45.589	26.245
45.593	41.504
45.601	30.518
45.606	34.180
45.614	40.894
45.619	35.400
45.625	34.180
45.631	37.231
45.635	37.231
45.641	36.621
45.648	34.790
45.653	35.400
45.661	40.894
45.665	34.180
45.670	36.011
45.677	35.400
45.681	29.907
45.689	39.062
45.694	41.504
45.702	34.180
45.707	36.011
45.711	34.790
45.718	37.842
45.722	36.621
45.730	36.011
45.734	34.180
45.738	35.400
45.746	34.180
45.751	36.011
45.757	38.452
45.762	36.011
45.769	32.959
45.775	35.400
45.780	37.842
45.789	27.466
45.793	32.349
45.800	37.231
45.806	34.790
45.810	35.400
45.818	36.011
45.827	36.621
45.831	33.569
45.839	36.011
45.843	42.725
45.847	38.452
45.856	37.231
45.861	32.959
45.866	34.180
45.873	34.790
45.877	31.738
45.885	35.400
45.890	35.400
45.898	34.790
45.903	40.894
45.908	23.804
45.915	34.180
45.920	35.400
45.927	38.452
45.931	35.400
45.936	37.842
45.944	35.400
45.949	38.452
45.958	34.180
45.962	36.011
45.968	33.569
45.973	33.569
45.981	33.569
45.985	40.283
45.989	37.231
45.997	34.180
46.002	35.400
46.010	37.231
46.015	35.400
46.020	36.011
46.028	34.180
46.033	42.114
46.041	32.349
46.045	39.673
46.048	37.842
46.057	34.180
46.061	35.400
46.065	39.062
46.073	35.400
46.078	35.400
46.082	36.621
46.089	32.959
46.093	35.400
46.098	33.569
46.105	42.114
46.110	36.011
46.119	38.452
46.124	36.621
46.131	41.504
46.135	36.621
46.140	45.776
46.148	38.452
46.152	36.621
46.160	37.842
46.164	32.349
46.172	34.790
46.178	37.842
46.183	35.400
46.190	39.673
46.196	36.621
46.202	36.011
46.207	34.790
46.214	36.011
46.219	31.738
46.226	42.114
46.235	40.283
46.239	39.062
46.243	34.790
46.293	33.569
46.605	35.400
46.611	36.621
46.619	40.283
46.625	43.335
46.632	37.231
46.636	36.621
46.640	32.349
46.648	36.621
46.653	35.400
46.661	36.011
46.667	32.959
46.674	42.114
46.679	32.349
46.687	33.569
46.691	37.842
46.696	34.790
46.704	35.400
46.709	40.894
46.716	36.011
46.720	36.621
46.724	40.894
46.736	37.231
46.744	33.569
46.748	35.400
46.753	42.114
46.760	40.894
46.764	38.452
46.772	36.011
46.777	34.790
46.782	27.466
46.789	35.400
46.793	37.842
46.800	35.400
46.805	35.400
46.810	36.621
46.818	36.621
46.827	36.011
46.833	31.128
46.887	33.569
46.922	32.959
46.968	43.945
47.018	36.621
47.054	36.621
47.059	36.621
47.091	37.231
47.130	35.400
47.173	35.400
47.208	36.621
47.258	31.738
47.263	40.283
47.294	41.504
47.305	35.400
47.309	36.621
47.339	32.959
47.378	37.231
47.414	32.959
47.455	37.231
47.461	36.011
47.494	32.959
47.536	33.569
47.581	24.414
47.621	25.635
47.661	36.621
47.666	36.011
47.695	36.621
47.758	39.062
47.763	42.114
47.767	38.452
47.796	39.673
47.834	35.400
47.884	37.842
47.889	37.231
47.894	28.687
47.930	34.180
47.964	34.790
47.991	35.400
47.996	37.231
48.002	37.842
48.031	37.842
48.065	34.180
48.070	34.180
48.100	34.180
48.155	29.907
48.196	39.673
48.233	32.349
48.238	34.790
48.269	34.180
48.320	36.011
48.370	36.011
48.410	34.790
48.444	36.621
48.448	34.180
48.491	36.011
48.496	33.569
48.507	35.400
48.542	26.245
48.578	36.621
48.620	31.738
48.624	34.790
48.655	38.452
48.699	36.621
48.735	42.725
48.740	43.945
48.752	25.635
48.797	36.621
48.845	36.011
48.881	35.400
48.886	33.569
48.892	36.011
48.931	36.621
48.964	37.842
48.968	37.231
48.972	32.959
49.002	32.959
49.039	34.790
49.045	36.011
49.075	33.569
49.115	23.804
49.120	28.687
49.124	34.790
49.155	25.635
49.194	36.011
49.242	36.621
49.293	34.790
49.297	35.400
49.305	29.907
49.341	33.569
49.346	23.193
49.352	29.297
49.381	23.193
49.385	37.231
49.390	31.738
49.424	32.959
49.458	37.842
49.463	36.621
49.496	36.011
49.501	36.621
49.531	36.011
49.568	38.452
49.619	33.569
49.659	36.621
49.664	34.180
49.694	36.621
49.759	40.894
49.796	34.180
49.837	36.011
49.899	40.894
49.904	32.349
49.912	36.621
49.936	34.790
49.941	35.400
49.949	43.335
50.000	29.907
