Time	Load
43.303	27.466
43.306	26.245
43.334	20.752
43.371	24.414
43.405	29.907
43.434	31.738
43.438	26.855
43.450	29.297
43.501	23.193
43.544	29.907
43.581	31.738
43.613	34.180
43.645	39.673
43.650	29.297
43.678	33.569
43.720	37.842
43.764	33.569
43.809	28.076
43.845	28.687
43.850	24.414
43.878	30.518
43.921	31.738
43.955	27.466
43.997	28.076
44.034	25.024
44.039	27.466
44.066	33.569
44.120	28.076
44.162	26.855
44.195	29.907
44.220	31.738
44.224	27.466
44.228	30.518
44.257	29.907
44.303	28.687
44.335	28.076
44.340	29.297
44.366	29.297
44.402	28.687
44.435	30.518
44.440	30.518
44.469	30.518
44.520	22.583
44.553	31.738
44.587	29.907
44.592	26.855
44.599	28.076
44.656	27.466
44.704	26.245
44.708	31.738
44.735	29.907
44.783	30.518
44.827	31.738
44.857	33.569
44.862	30.518
44.906	30.518
44.962	31.128
44.995	31.738
45.038	26.855
45.043	29.297
45.080	27.466
45.118	31.128
45.151	31.128
45.189	19.531
45.224	30.518
45.258	34.180
45.262	26.855
45.268	32.349
45.303	28.687
45.307	32.959
45.312	39.062
45.339	21.362
45.368	28.076
45.405	31.128
45.452	29.297
45.457	32.349
45.483	29.297
45.536	28.687
45.569	30.518
45.573	28.687
45.581	23.193
45.617	31.128
45.648	29.297
45.653	26.245
45.680	24.414
45.714	34.790
45.744	29.907
45.777	26.245
45.809	28.687
45.841	28.076
45.845	31.738
45.850	28.687
45.877	29.907
45.919	26.855
45.952	29.297
45.993	29.297
46.030	29.297
46.035	25.635
46.062	26.855
46.096	28.687
46.100	29.297
46.104	25.024
46.134	30.518
46.167	28.687
46.203	26.245
46.245	27.466
46.251	24.414
46.287	32.349
46.322	25.024
46.348	32.959
46.352	29.297
46.360	30.518
46.393	30.518
46.428	28.076
46.431	24.414
46.437	29.907
46.470	36.621
46.474	30.518
46.479	36.621
46.506	27.466
46.544	28.687
46.577	28.076
46.619	29.907
46.656	29.297
46.663	28.687
46.695	29.297
46.720	30.518
46.723	31.128
46.728	34.790
46.735	27.466
46.768	27.466
46.801	28.076
46.833	31.738
46.838	32.349
46.866	28.687
46.903	28.076
46.935	31.738
46.969	29.907
46.973	28.076
46.977	28.687
46.986	28.076
47.030	34.180
47.082	31.738
47.120	28.076
47.125	26.855
47.152	29.297
47.185	26.245
47.220	31.738
47.223	28.687
47.229	36.621
47.237	36.011
47.270	35.400
47.302	37.231
47.335	26.855
47.368	29.907
47.402	29.297
47.446	27.466
47.451	35.400
47.478	17.700
47.524	27.466
47.557	29.907
47.595	27.466
47.600	34.180
47.606	28.076
47.642	31.128
47.678	28.687
47.682	26.245
47.686	28.076
47.714	29.297
47.746	28.076
47.781	27.466
47.809	30.518
47.846	37.231
47.851	27.466
47.857	34.790
47.895	27.466
47.927	28.687
47.960	28.687
47.993	31.128
48.027	25.635
48.031	32.349
48.058	25.635
48.095	29.297
48.099	33.569
48.104	30.518
48.133	18.311
48.169	30.518
48.202	21.973
48.236	31.128
48.241	29.297
48.267	29.907
48.315	28.076
48.345	27.466
48.379	37.231
48.383	29.297
48.390	25.024
48.428	25.024
48.431	26.855
48.437	32.959
48.470	27.466
48.474	31.738
48.479	29.907
48.507	28.687
48.545	26.245
48.577	28.076
48.619	29.907
48.651	29.297
48.656	28.076
48.684	31.128
48.689	28.076
48.717	29.297
48.747	30.518
48.781	30.518
48.809	29.907
48.846	22.583
48.851	30.518
48.856	29.907
48.892	30.518
48.926	27.466
48.929	25.024
48.933	29.907
48.961	17.700
48.998	32.959
49.035	29.907
49.040	29.297
49.069	27.466
49.116	29.297
49.149	31.128
49.153	29.907
49.161	27.466
49.197	28.076
49.223	26.245
49.228	29.297
49.233	28.076
49.275	32.959
49.308	27.466
49.347	25.635
49.351	26.855
49.356	31.128
49.384	26.855
49.423	29.297
49.473	26.855
49.478	26.855
49.486	23.193
49.527	28.687
49.558	30.518
49.596	29.297
49.632	31.738
49.636	24.414
49.642	25.635
49.678	30.518
49.712	29.297
49.717	26.855
49.724	23.804
49.761	27.466
49.792	28.076
49.830	26.855
49.886	35.400
49.921	29.907
49.925	29.297
49.953	26.855
49.984	32.349
50.018	25.024
50.061	31.128
50.066	27.466
50.094	28.687
50.145	35.400
50.174	17.700
50.178	35.400
50.183	40.283
50.211	29.297
50.247	29.297
50.252	27.466
50.279	28.076
50.308	34.790
50.345	32.349
50.349	29.297
50.354	17.700
50.382	28.687
50.427	29.297
50.474	25.635
50.478	28.076
50.508	30.518
50.541	20.142
50.577	27.466
50.621	26.855
50.655	27.466
50.660	28.687
50.686	25.635
50.721	32.349
50.761	25.024
50.799	25.024
50.842	32.959
50.846	23.804
50.856	29.297
50.893	29.297
50.897	26.245
50.925	27.466
50.972	28.687
51.009	29.907
51.047	22.583
51.052	28.687
51.081	25.024
51.130	30.518
51.134	28.076
51.138	20.142
51.166	36.621
51.203	27.466
51.235	28.076
51.240	31.128
51.268	28.687
51.273	31.128
51.301	29.907
51.338	28.687
51.372	28.687
51.406	29.907
51.457	26.245
51.462	29.297
51.491	18.921
51.495	29.907
51.524	25.024
51.560	26.855
51.595	26.855
51.600	30.518
51.608	31.128
51.642	32.349
51.647	20.752
51.675	35.400
51.722	27.466
51.760	25.024
51.794	29.907
51.832	29.297
51.837	29.297
51.867	30.518
51.911	30.518
51.941	27.466
51.945	28.687
51.953	20.752
51.992	27.466
51.997	25.635
52.005	36.011
52.055	27.466
52.090	28.687
52.095	34.180
52.103	28.687
52.136	28.076
52.181	28.076
52.221	24.414
52.255	29.297
52.261	27.466
52.268	28.687
52.300	25.635
52.335	38.452
52.368	29.297
52.403	29.297
52.407	33.569
52.437	29.297
52.487	31.738
52.521	26.245
52.525	31.128
52.533	29.907
52.568	29.297
52.596	32.959
52.600	28.076
52.606	31.738
52.642	26.855
52.646	28.687
52.655	28.687
52.695	29.297
52.721	29.907
52.726	32.349
52.730	30.518
52.759	30.518
52.794	29.907
52.832	29.297
52.837	25.024
52.865	25.635
52.912	37.231
52.946	25.024
52.973	34.180
52.978	30.518
52.986	33.569
53.021	36.621
53.054	28.076
53.059	30.518
53.064	29.297
53.091	28.687
53.122	29.907
53.158	28.076
53.207	30.518
53.246	30.518
53.252	28.076
53.283	31.738
53.287	29.907
53.295	38.452
53.340	28.687
53.345	25.024
53.349	27.466
53.377	25.635
53.413	25.024
53.454	29.907
53.459	28.076
53.487	32.959
53.536	25.024
53.570	27.466
53.598	29.297
53.602	31.128
53.607	35.400
53.644	25.024
53.678	29.297
53.683	30.518
53.689	29.907
53.717	31.738
53.746	24.414
53.781	26.245
53.829	26.245
53.873	25.635
53.878	26.855
53.906	28.687
53.934	31.128
53.966	30.518
53.997	31.738
54.033	32.959
54.039	28.076
54.066	29.907
54.113	28.076
54.141	28.076
54.167	29.297
54.172	29.297
