Time	Load
41.481	-25.024
41.525	-15.869
41.530	-14.648
41.537	-13.428
41.589	-14.038
41.625	-17.700
41.673	-3.662
41.715	-11.597
41.719	-12.817
41.747	-15.259
41.788	-15.259
41.818	-13.428
41.851	-17.090
41.881	-12.207
41.914	-15.869
41.919	-14.038
41.923	-11.597
41.959	-8.545
41.989	-12.207
42.022	-12.207
42.026	-15.869
42.034	-15.869
42.069	-17.090
42.104	-12.207
42.108	-15.259
42.135	-16.479
42.170	-9.155
42.204	-18.921
42.232	-13.428
42.266	-11.597
42.300	-14.038
42.307	-11.597
42.332	-14.038
42.380	-13.428
42.431	-14.038
42.464	-11.597
42.498	-14.038
42.503	-28.687
42.511	-12.207
42.546	-13.428
42.589	-13.428
42.622	-7.324
42.666	-12.817
42.671	-17.700
42.676	-13.428
42.712	-21.973
42.745	-16.479
42.748	-12.817
42.753	-12.207
42.780	-14.038
42.816	-14.038
42.863	-14.038
42.903	-8.545
42.908	-17.090
42.935	-17.700
42.939	-18.311
42.965	-13.428
42.997	-14.648
43.028	-12.817
43.064	-17.700
43.110	-12.817
43.115	-15.259
43.126	-15.259
43.191	-14.648
43.237	-15.869
43.271	-15.869
43.316	-26.245
43.320	-12.817
43.346	-20.142
43.393	-15.259
43.426	-17.700
43.466	-15.259
43.503	-14.648
43.508	-14.038
43.535	-14.648
43.603	-25.635
43.629	-17.090
43.663	-14.648
43.667	-12.817
43.672	-8.545
43.708	-14.648
43.738	-12.817
43.771	-14.648
43.824	-9.155
43.829	-18.311
43.832	-17.090
43.839	-15.259
43.874	-13.428
43.916	-14.038
43.921	-14.648
43.926	-11.597
43.958	-13.428
43.962	-14.648
43.966	-17.700
43.994	-14.038
44.028	-12.817
44.065	-9.766
44.113	-17.090
44.118	-12.817
44.146	-17.090
44.213	-17.090
44.217	-16.479
44.225	-14.648
44.255	-15.259
44.260	-18.311
44.269	-14.648
44.323	-13.428
44.358	-18.311
44.362	-14.038
44.391	-15.869
44.438	-17.700
44.487	-9.155
44.529	-19.531
44.535	-15.259
44.561	-14.038
44.591	-14.038
44.624	-14.648
44.654	-14.648
44.688	-12.817
44.736	-3.662
44.740	-9.155
44.768	-15.869
44.819	-26.245
44.852	-17.700
44.856	-17.090
44.884	-15.259
44.921	-7.324
44.925	-17.700
44.953	-14.648
44.989	-15.869
45.026	-16.479
45.060	-17.090
45.091	-10.376
45.096	-15.259
45.123	-15.259
45.153	-19.531
45.185	-24.414
45.216	-17.700
45.252	-18.311
45.294	-18.311
45.328	-14.648
45.332	-16.479
45.340	-15.869
45.378	-14.648
45.382	-17.700
45.390	-20.142
45.425	-10.376
45.430	-9.766
45.456	-10.376
45.504	-23.804
45.509	-21.362
45.537	-15.259
45.583	-12.207
45.617	-14.648
45.622	-14.038
45.625	-22.583
45.653	-14.038
45.690	-14.038
45.695	-16.479
45.722	-13.428
45.790	-17.090
45.814	-12.817
45.818	-12.207
45.823	-15.869
45.850	-17.700
45.886	-11.597
45.923	-15.869
45.928	-20.142
45.965	-13.428
46.003	-13.428
46.007	-16.479
46.015	-13.428
46.079	-16.479
46.083	-10.986
46.088	-20.142
46.116	-26.855
46.164	-14.038
46.194	-14.038
46.199	-10.986
46.206	-15.259
46.240	-14.648
46.274	-16.479
46.307	-29.907
46.312	-15.259
46.339	-23.804
46.376	-18.311
46.426	-18.921
46.464	-15.869
46.500	-17.090
46.505	-14.648
46.514	-14.648
46.557	-15.869
46.562	-17.700
46.574	-15.869
46.604	-17.090
46.630	-17.090
46.634	-15.259
46.642	-18.311
46.675	-15.869
46.680	-15.259
46.688	-15.259
46.754	-12.817
46.800	-20.142
46.842	-15.259
46.879	-16.479
46.923	-16.479
46.928	-13.428
46.956	-18.311
47.006	-13.428
47.039	-15.869
47.069	-10.376
47.101	-12.207
47.106	-7.935
47.132	-15.259
47.169	-14.648
47.206	-19.531
47.254	-15.259
47.302	-26.245
47.341	-16.479
47.345	-23.193
47.373	-18.311
47.403	-14.648
47.442	-21.362
47.481	-28.076
47.519	-18.311
47.524	-13.428
47.551	-6.714
47.588	-19.531
47.622	-17.090
47.653	-14.648
47.690	-17.090
47.738	-16.479
47.743	-17.090
47.770	-20.142
47.817	-17.700
47.850	-16.479
47.882	-16.479
47.914	-14.648
47.918	-9.766
47.923	-7.324
47.950	-17.090
47.983	-12.817
48.016	-18.921
48.064	-17.090
48.113	-15.259
48.118	-16.479
48.125	-18.921
48.175	-17.090
48.206	-17.090
48.240	-28.687
48.273	-17.090
48.278	-17.700
48.285	-16.479
48.338	-20.142
48.372	-14.648
48.402	-15.869
48.442	-17.700
48.489	-17.700
48.527	-14.648
48.532	-18.311
48.559	-12.207
48.599	-12.207
48.629	-13.428
48.633	-16.479
48.641	-15.869
48.677	-8.545
48.709	-18.921
48.714	-18.311
48.719	-15.869
48.746	-18.311
48.780	-7.324
48.817	-9.766
48.861	-17.090
48.894	-20.142
48.899	-14.648
48.926	-16.479
48.974	-17.090
49.005	-18.921
49.039	-20.752
49.043	-14.648
49.047	-17.090
49.076	-16.479
49.112	-18.921
49.117	-14.648
49.143	-22.583
49.191	-17.090
49.195	-17.700
49.200	-15.869
49.226	-9.766
49.263	-17.700
49.298	-14.648
49.302	-15.869
49.331	-18.921
49.378	-17.700
49.382	-17.700
49.387	-11.597
49.416	-15.869
49.454	-18.311
49.487	-9.766
49.520	-17.700
49.525	-17.090
49.552	-15.869
49.557	-17.090
49.585	-18.921
49.622	-14.648
49.653	-9.766
49.686	-19.531
49.717	-10.986
49.722	-11.597
49.749	-16.479
49.789	-18.311
49.813	-15.259
49.818	-17.090
49.823	-15.869
49.850	-16.479
49.886	-15.259
49.923	-17.090
49.928	-18.921
49.956	-15.259
50.003	-15.259
50.037	-11.597
50.070	-18.311
50.103	-15.259
50.108	-16.479
50.135	-19.531
50.172	-20.142
50.214	-16.479
50.250	-12.207
50.300	-15.869
50.341	-16.479
50.346	-17.090
50.353	-18.921
50.380	-18.311
50.410	-21.362
50.443	-17.090
50.479	-18.311
50.505	-17.700
50.510	-17.090
50.539	-18.311
50.582	-17.700
50.626	-17.700
50.631	-18.311
50.636	-17.090
50.663	-17.700
50.700	-15.869
50.705	-15.259
50.735	-14.038
50.787	-20.142
50.817	-17.700
50.847	-7.935
50.852	-14.038
50.865	-15.259
50.917	-11.597
50.953	-18.921
50.957	-15.259
50.985	-15.259
51.027	-20.752
51.065	-18.921
51.113	-15.869
51.118	-17.090
51.125	-17.700
51.183	-18.921
51.217	-17.090
51.251	-22.583
51.300	-19.531
51.342	-20.142
51.347	-20.142
51.375	-15.869
51.380	-17.700
51.388	-21.362
51.435	-8.545
51.480	-18.311
51.486	-20.752
51.513	-7.935
51.540	-17.090
51.568	-17.090
51.592	-18.311
51.597	-17.090
51.603	-15.259
51.628	-18.921
